"Var1","Var2","value"
7.05066326430338,-1.5690716782305,0
7.13439278801238,-1.5690716782305,0
7.21812231172137,-1.5690716782305,0
7.30185183543036,-1.5690716782305,0
7.38558135913935,-1.5690716782305,0
7.46931088284835,-1.5690716782305,0
7.55304040655734,-1.5690716782305,0
7.63676993026633,-1.5690716782305,0
7.72049945397532,-1.5690716782305,0
7.80422897768431,-1.5690716782305,0
7.8879585013933,-1.5690716782305,0
7.9716880251023,-1.5690716782305,0
8.05541754881129,-1.5690716782305,0
8.13914707252028,-1.5690716782305,0
8.22287659622927,-1.5690716782305,0
8.30660611993827,-1.5690716782305,0
8.39033564364726,-1.5690716782305,0
8.47406516735625,-1.5690716782305,0
8.55779469106524,-1.5690716782305,0
8.64152421477423,-1.5690716782305,0
8.72525373848323,-1.5690716782305,0
8.80898326219222,-1.5690716782305,0
8.89271278590121,-1.5690716782305,0
8.9764423096102,-1.5690716782305,0
9.06017183331919,-1.5690716782305,0
9.14390135702819,-1.5690716782305,0
9.22763088073718,-1.5690716782305,0
9.31136040444617,-1.5690716782305,0
9.39508992815516,-1.5690716782305,0
9.47881945186415,-1.5690716782305,0
9.56254897557315,-1.5690716782305,0
9.64627849928214,-1.5690716782305,0
9.73000802299113,-1.5690716782305,0
9.81373754670012,-1.5690716782305,0
9.89746707040911,-1.5690716782305,0
9.98119659411811,-1.5690716782305,0
10.0649261178271,-1.5690716782305,0
10.1486556415361,-1.5690716782305,0
10.2323851652451,-1.5690716782305,0
10.3161146889541,-1.5690716782305,0
10.3998442126631,-1.5690716782305,0
-2.15958434368574,-1.54112214811237,0
-2.07585481997674,-1.54112214811237,0
-1.99212529626775,-1.54112214811237,0
-1.90839577255876,-1.54112214811237,0
-1.82466624884977,-1.54112214811237,0
-1.74093672514078,-1.54112214811237,0
-1.65720720143178,-1.54112214811237,0
-1.57347767772279,-1.54112214811237,0
-1.4897481540138,-1.54112214811237,0
-1.40601863030481,-1.54112214811237,0
-1.32228910659582,-1.54112214811237,0
-1.23855958288682,-1.54112214811237,0
-1.15483005917783,-1.54112214811237,0
-1.07110053546884,-1.54112214811237,0
-0.987371011759849,-1.54112214811237,0
-0.903641488050857,-1.54112214811237,0
-0.819911964341865,-1.54112214811237,0
-0.736182440632873,-1.54112214811237,0
-0.652452916923881,-1.54112214811237,3.95117208565039e-09
-0.568723393214889,-1.54112214811237,1.26708050562216e-08
-0.484993869505897,-1.54112214811237,4.31737158427439e-08
-0.401264345796905,-1.54112214811237,1.19427112594739e-07
-0.317534822087913,-1.54112214811237,3.04383466736337e-07
-0.233805298378921,-1.54112214811237,7.15013968460213e-07
-0.150075774669928,-1.54112214811237,1.54856134593266e-06
-0.0663462509609363,-1.54112214811237,3.09321003528094e-06
0.0173832727480554,-1.54112214811237,5.72502171351704e-06
0.101112796457048,-1.54112214811237,9.77062225253623e-06
0.18484232016604,-1.54112214811237,1.54351578638665e-05
0.268571843875032,-1.54112214811237,2.26212350553018e-05
0.352301367584023,-1.54112214811237,3.08651115575106e-05
0.436030891293016,-1.54112214811237,3.9423423269716e-05
0.519760415002008,-1.54112214811237,4.75295969920453e-05
0.603489938711,-1.54112214811237,5.47120498232733e-05
0.687219462419992,-1.54112214811237,6.0976418316961e-05
0.770948986128984,-1.54112214811237,6.66852088331879e-05
0.854678509837976,-1.54112214811237,7.21435790799754e-05
0.938408033546968,-1.54112214811237,7.71240222131592e-05
1.02213755725596,-1.54112214811237,8.06660623515245e-05
1.10586708096495,-1.54112214811237,8.13566696555204e-05
1.18959660467394,-1.54112214811237,7.79910738356146e-05
1.27332612838294,-1.54112214811237,7.02438408934435e-05
1.35705565209193,-1.54112214811237,5.89644213478317e-05
1.44078517580092,-1.54112214811237,4.58904603229066e-05
1.52451469950991,-1.54112214811237,3.30511461273828e-05
1.6082442232189,-1.54112214811237,2.20938544276701e-05
1.6919737469279,-1.54112214811237,1.39916132211213e-05
1.77570327063689,-1.54112214811237,9.16313205816972e-06
1.85943279434588,-1.54112214811237,7.44412609955004e-06
1.94316231805487,-1.54112214811237,8.71568547771473e-06
2.02689184176386,-1.54112214811237,1.28909231914132e-05
2.11062136547286,-1.54112214811237,1.98059712411536e-05
2.19435088918185,-1.54112214811237,2.88348769360036e-05
2.27808041289084,-1.54112214811237,3.91862267258692e-05
2.36180993659983,-1.54112214811237,4.89183230843053e-05
2.44553946030882,-1.54112214811237,5.60960710667806e-05
2.52926898401782,-1.54112214811237,5.9090286765697e-05
2.61299850772681,-1.54112214811237,5.71771521003921e-05
2.6967280314358,-1.54112214811237,5.08219953310662e-05
2.78045755514479,-1.54112214811237,4.14957552356585e-05
2.86418707885378,-1.54112214811237,3.11227815226512e-05
2.94791660256278,-1.54112214811237,2.14425239719066e-05
3.03164612627177,-1.54112214811237,1.35705101414568e-05
3.11537564998076,-1.54112214811237,7.8893134805515e-06
3.19910517368975,-1.54112214811237,4.21313156835285e-06
3.28283469739874,-1.54112214811237,2.06677690316246e-06
3.36656422110774,-1.54112214811237,9.3133290420438e-07
3.45029374481673,-1.54112214811237,3.85513032131948e-07
3.53402326852572,-1.54112214811237,1.46587166502015e-07
3.61775279223471,-1.54112214811237,0
3.7014823159437,-1.54112214811237,0
3.7852118396527,-1.54112214811237,0
3.86894136336169,-1.54112214811237,0
3.95267088707068,-1.54112214811237,0
4.03640041077967,-1.54112214811237,0
4.12012993448866,-1.54112214811237,0
4.20385945819766,-1.54112214811237,0
4.28758898190665,-1.54112214811237,0
4.37131850561564,-1.54112214811237,0
4.45504802932463,-1.54112214811237,0
4.53877755303362,-1.54112214811237,0
4.62250707674262,-1.54112214811237,0
4.70623660045161,-1.54112214811237,0
4.7899661241606,-1.54112214811237,0
4.87369564786959,-1.54112214811237,0
4.95742517157858,-1.54112214811237,0
5.04115469528758,-1.54112214811237,0
5.12488421899657,-1.54112214811237,0
5.20861374270556,-1.54112214811237,0
5.29234326641455,-1.54112214811237,0
5.37607279012354,-1.54112214811237,0
5.45980231383254,-1.54112214811237,0
5.54353183754153,-1.54112214811237,0
5.62726136125052,-1.54112214811237,0
5.71099088495951,-1.54112214811237,0
5.79472040866851,-1.54112214811237,0
5.8784499323775,-1.54112214811237,0
5.96217945608649,-1.54112214811237,0
6.04590897979548,-1.54112214811237,0
6.12963850350447,-1.54112214811237,0
6.21336802721347,-1.54112214811237,0
6.29709755092246,-1.54112214811237,0
6.38082707463145,-1.54112214811237,0
6.46455659834044,-1.54112214811237,0
6.54828612204943,-1.54112214811237,0
6.63201564575843,-1.54112214811237,0
6.71574516946742,-1.54112214811237,0
6.79947469317641,-1.54112214811237,0
6.8832042168854,-1.54112214811237,0
6.96693374059439,-1.54112214811237,0
7.05066326430338,-1.54112214811237,0
7.13439278801238,-1.54112214811237,0
7.21812231172137,-1.54112214811237,0
7.30185183543036,-1.54112214811237,0
7.38558135913935,-1.54112214811237,0
7.46931088284835,-1.54112214811237,0
7.55304040655734,-1.54112214811237,0
7.63676993026633,-1.54112214811237,0
7.72049945397532,-1.54112214811237,0
7.80422897768431,-1.54112214811237,0
7.8879585013933,-1.54112214811237,0
7.9716880251023,-1.54112214811237,0
8.05541754881129,-1.54112214811237,0
8.13914707252028,-1.54112214811237,0
8.22287659622927,-1.54112214811237,0
8.30660611993827,-1.54112214811237,0
8.39033564364726,-1.54112214811237,0
8.47406516735625,-1.54112214811237,0
8.55779469106524,-1.54112214811237,0
8.64152421477423,-1.54112214811237,0
8.72525373848323,-1.54112214811237,0
8.80898326219222,-1.54112214811237,0
8.89271278590121,-1.54112214811237,0
8.9764423096102,-1.54112214811237,0
9.06017183331919,-1.54112214811237,0
9.14390135702819,-1.54112214811237,0
9.22763088073718,-1.54112214811237,0
9.31136040444617,-1.54112214811237,0
9.39508992815516,-1.54112214811237,0
9.47881945186415,-1.54112214811237,0
9.56254897557315,-1.54112214811237,0
9.64627849928214,-1.54112214811237,0
9.73000802299113,-1.54112214811237,0
9.81373754670012,-1.54112214811237,0
9.89746707040911,-1.54112214811237,0
9.98119659411811,-1.54112214811237,0
10.0649261178271,-1.54112214811237,0
10.1486556415361,-1.54112214811237,0
10.2323851652451,-1.54112214811237,0
10.3161146889541,-1.54112214811237,0
10.3998442126631,-1.54112214811237,0
-2.15958434368574,-1.51317261799423,0
-2.07585481997674,-1.51317261799423,0
-1.99212529626775,-1.51317261799423,0
-1.90839577255876,-1.51317261799423,0
-1.82466624884977,-1.51317261799423,0
-1.74093672514078,-1.51317261799423,0
-1.65720720143178,-1.51317261799423,0
-1.57347767772279,-1.51317261799423,0
-1.4897481540138,-1.51317261799423,0
-1.40601863030481,-1.51317261799423,0
-1.32228910659582,-1.51317261799423,0
-1.23855958288682,-1.51317261799423,0
-1.15483005917783,-1.51317261799423,0
-1.07110053546884,-1.51317261799423,1.03324597359721e-08
-0.987371011759849,-1.51317261799423,3.21606442707171e-08
-0.903641488050857,-1.51317261799423,9.19535625828603e-08
-0.819911964341865,-1.51317261799423,2.41510034656299e-07
-0.736182440632873,-1.51317261799423,5.82672607221273e-07
-0.652452916923881,-1.51317261799423,1.29886039552246e-06
-0.568723393214889,-1.51317261799423,2.65296117813001e-06
-0.484993869505897,-1.51317261799423,4.99796008772022e-06
-0.401264345796905,-1.51317261799423,8.67063314229966e-06
-0.317534822087913,-1.51317261799423,1.38991033169163e-05
-0.233805298378921,-1.51317261799423,2.06578891405173e-05
-0.150075774669928,-1.51317261799423,2.86156670113892e-05
-0.0663462509609363,-1.51317261799423,3.72232327155926e-05
0.0173832727480554,-1.51317261799423,4.5977592538616e-05
0.101112796457048,-1.51317261799423,5.45628283125965e-05
0.18484232016604,-1.51317261799423,6.30525426526176e-05
0.268571843875032,-1.51317261799423,7.16897959034954e-05
0.352301367584023,-1.51317261799423,8.05969576148639e-05
0.436030891293016,-1.51317261799423,8.95707719179487e-05
0.519760415002008,-1.51317261799423,9.81787255859239e-05
0.603489938711,-1.51317261799423,0.000106116527460498
0.687219462419992,-1.51317261799423,0.000113520276068993
0.770948986128984,-1.51317261799423,0.000120881317368829
0.854678509837976,-1.51317261799423,0.000128483388126815
0.938408033546968,-1.51317261799423,0.000135698578808952
1.02213755725596,-1.51317261799423,0.000140703538351915
1.10586708096495,-1.51317261799423,0.000140908929595562
1.18959660467394,-1.51317261799423,0.000134414486137584
1.27332612838294,-1.51317261799423,0.000120537543372766
1.35705565209193,-1.51317261799423,0.000100785994894124
1.44078517580092,-1.51317261799423,7.81549031194442e-05
1.52451469950991,-1.51317261799423,5.61011823295353e-05
1.6082442232189,-1.51317261799423,3.73991383434963e-05
1.6919737469279,-1.51317261799423,2.3664411295019e-05
1.77570327063689,-1.51317261799423,1.55812806256311e-05
1.85943279434588,-1.51317261799423,1.28544064361011e-05
1.94316231805487,-1.51317261799423,1.52877852876283e-05
2.02689184176386,-1.51317261799423,2.27406730030254e-05
2.11062136547286,-1.51317261799423,3.49219264808708e-05
2.19435088918185,-1.51317261799423,5.07259240833842e-05
2.27808041289084,-1.51317261799423,6.87127172163645e-05
2.36180993659983,-1.51317261799423,8.55001836947961e-05
2.44553946030882,-1.51317261799423,9.77281645218671e-05
2.52926898401782,-1.51317261799423,0.000102611303819729
2.61299850772681,-1.51317261799423,9.89676912916126e-05
2.6967280314358,-1.51317261799423,8.76828064761934e-05
2.78045755514479,-1.51317261799423,7.13605541698072e-05
2.86418707885378,-1.51317261799423,5.33488123455629e-05
2.94791660256278,-1.51317261799423,3.6636507518386e-05
3.03164612627177,-1.51317261799423,2.31113942984985e-05
3.11537564998076,-1.51317261799423,1.33924797051545e-05
3.19910517368975,-1.51317261799423,7.12883587579507e-06
3.28283469739874,-1.51317261799423,3.48577222453523e-06
3.36656422110774,-1.51317261799423,1.56567696917077e-06
3.45029374481673,-1.51317261799423,6.45993414830955e-07
3.53402326852572,-1.51317261799423,2.44836852601499e-07
3.61775279223471,-1.51317261799423,0
3.7014823159437,-1.51317261799423,0
3.7852118396527,-1.51317261799423,0
3.86894136336169,-1.51317261799423,0
3.95267088707068,-1.51317261799423,0
4.03640041077967,-1.51317261799423,0
4.12012993448866,-1.51317261799423,0
4.20385945819766,-1.51317261799423,0
4.28758898190665,-1.51317261799423,0
4.37131850561564,-1.51317261799423,0
4.45504802932463,-1.51317261799423,0
4.53877755303362,-1.51317261799423,0
4.62250707674262,-1.51317261799423,0
4.70623660045161,-1.51317261799423,0
4.7899661241606,-1.51317261799423,0
4.87369564786959,-1.51317261799423,0
4.95742517157858,-1.51317261799423,0
5.04115469528758,-1.51317261799423,0
5.12488421899657,-1.51317261799423,0
5.20861374270556,-1.51317261799423,0
5.29234326641455,-1.51317261799423,0
5.37607279012354,-1.51317261799423,0
5.45980231383254,-1.51317261799423,0
5.54353183754153,-1.51317261799423,0
5.62726136125052,-1.51317261799423,0
5.71099088495951,-1.51317261799423,0
5.79472040866851,-1.51317261799423,0
5.8784499323775,-1.51317261799423,0
5.96217945608649,-1.51317261799423,0
6.04590897979548,-1.51317261799423,0
6.12963850350447,-1.51317261799423,0
6.21336802721347,-1.51317261799423,0
6.29709755092246,-1.51317261799423,0
6.38082707463145,-1.51317261799423,0
6.46455659834044,-1.51317261799423,0
6.54828612204943,-1.51317261799423,0
6.63201564575843,-1.51317261799423,0
6.71574516946742,-1.51317261799423,0
6.79947469317641,-1.51317261799423,0
6.8832042168854,-1.51317261799423,0
6.96693374059439,-1.51317261799423,0
7.05066326430338,-1.51317261799423,0
7.13439278801238,-1.51317261799423,0
7.21812231172137,-1.51317261799423,0
7.30185183543036,-1.51317261799423,0
7.38558135913935,-1.51317261799423,0
7.46931088284835,-1.51317261799423,0
7.55304040655734,-1.51317261799423,0
7.63676993026633,-1.51317261799423,0
7.72049945397532,-1.51317261799423,0
7.80422897768431,-1.51317261799423,0
7.8879585013933,-1.51317261799423,0
7.9716880251023,-1.51317261799423,0
8.05541754881129,-1.51317261799423,0
8.13914707252028,-1.51317261799423,0
8.22287659622927,-1.51317261799423,0
8.30660611993827,-1.51317261799423,0
8.39033564364726,-1.51317261799423,0
8.47406516735625,-1.51317261799423,0
8.55779469106524,-1.51317261799423,0
8.64152421477423,-1.51317261799423,0
8.72525373848323,-1.51317261799423,0
8.80898326219222,-1.51317261799423,0
8.89271278590121,-1.51317261799423,0
8.9764423096102,-1.51317261799423,0
9.06017183331919,-1.51317261799423,0
9.14390135702819,-1.51317261799423,0
9.22763088073718,-1.51317261799423,0
9.31136040444617,-1.51317261799423,0
9.39508992815516,-1.51317261799423,0
9.47881945186415,-1.51317261799423,0
9.56254897557315,-1.51317261799423,0
9.64627849928214,-1.51317261799423,0
9.73000802299113,-1.51317261799423,0
9.81373754670012,-1.51317261799423,0
9.89746707040911,-1.51317261799423,0
9.98119659411811,-1.51317261799423,0
10.0649261178271,-1.51317261799423,0
10.1486556415361,-1.51317261799423,0
10.2323851652451,-1.51317261799423,0
10.3161146889541,-1.51317261799423,0
10.3998442126631,-1.51317261799423,0
-2.15958434368574,-1.4852230878761,0
-2.07585481997674,-1.4852230878761,0
-1.99212529626775,-1.4852230878761,0
-1.90839577255876,-1.4852230878761,0
-1.82466624884977,-1.4852230878761,0
-1.74093672514078,-1.4852230878761,0
-1.65720720143178,-1.4852230878761,0
-1.57347767772279,-1.4852230878761,0
-1.4897481540138,-1.4852230878761,0
-1.40601863030481,-1.4852230878761,6.45072974775992e-09
-1.32228910659582,-1.4852230878761,3.47448219674782e-08
-1.23855958288682,-1.4852230878761,1.04145383923421e-07
-1.15483005917783,-1.4852230878761,2.87684477128166e-07
-1.07110053546884,-1.4852230878761,7.52173944216666e-07
-0.987371011759849,-1.4852230878761,1.77968173759386e-06
-0.903641488050857,-1.4852230878761,3.89019270601078e-06
-0.819911964341865,-1.4852230878761,7.86076799988196e-06
-0.736182440632873,-1.4852230878761,1.46937100058199e-05
-0.652452916923881,-1.4852230878761,2.54430049094035e-05
-0.568723393214889,-1.4852230878761,4.0826907424642e-05
-0.484993869505897,-1.4852230878761,6.08273376354481e-05
-0.401264345796905,-1.4852230878761,8.42589706580702e-05
-0.317534822087913,-1.4852230878761,0.000108782959622574
-0.233805298378921,-1.4852230878761,0.000131319559451482
